id,title,organization,institution_code,collection_code,catalog_number,occurrence_id,idigbio_uuid,idigbio_recordset_id,type,vouchered,taxonomy,sex,creator,date_uploaded,date_modified
0000S1075,usnm:mammals:142169,NMNH Extant Specimen Records,usnm,mammals,142169,http://n2t.net/ark:/65665/3292410c1-ad3c-4106-a820-5a711787a79e,ad53f541-fb67-4aee-8a54-fd5132a747c1,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pongo pygmaeus; Pongo pygmaeus,Female,w. abbott,2014-10-17T20:50:32Z,2021-01-08T22:38:14Z
0000S1073,usnm:mammals:176229,NMNH Extant Specimen Records,usnm,mammals,176229,http://n2t.net/ark:/65665/391d7a9c7-f498-4eda-a36d-a6b69dc8dae1,2791476f-8580-4ce1-9e82-9961f2e0ca23,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pan troglodytes troglodytes; Pan troglodytes troglodytes,Female,k. haberer,2014-10-17T20:15:25Z,2021-01-08T22:38:08Z
0000S1072,usnm:mammals:176227,NMNH Extant Specimen Records,usnm,mammals,176227,http://n2t.net/ark:/65665/34ada1ded-9c9a-48d8-b8fe-fab05a880781,d20a7996-7d6e-42a0-8caa-bcc4bc80dcd0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pan troglodytes troglodytes; Pan troglodytes troglodytes,Female,k. haberer,2014-10-17T19:38:09Z,2021-01-08T22:38:07Z
0000S1070,amnh:mammals:m-17405,AMNH Mammal Collections,amnh,mammals,m-17405,urn:catalog:AMNH:Mammals:M-17405,0c6f5aa9-30c0-45f0-8474-2b67701a8108,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Semnopithecus entellus; Semnopithecus entellus,Male,n.y.z.s.,2014-10-16T19:19:13Z,2021-01-08T22:37:55Z
0000S1069,sbu:NSm06,Anatomical Sciences Collection,sbu,,NSm06,,,,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,,,2014-10-10T20:45:37Z,2021-01-08T22:37:49Z
0000S1068,amnh:mammals:m-211651,AMNH Mammal Collections,amnh,mammals,m-211651,urn:catalog:AMNH:Mammals:M-211651,5df44b57-f2aa-433b-a595-94d9f0a44c78,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Saimiri boliviensis; Saimiri boliviensis,Male,s. anderson,2014-10-10T20:38:53Z,2021-01-08T22:37:48Z
0000S1067,amnh:mammals:m-209934,AMNH Mammal Collections,amnh,mammals,m-209934,urn:catalog:AMNH:Mammals:M-209934,24aafc83-3b08-47e1-bea5-f18887f892b8,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Saimiri boliviensis; Saimiri boliviensis,Male,a. ximenez,2014-10-10T20:23:00Z,2021-01-08T22:37:48Z
0000S1063,amnh:mammals:m-97316,AMNH Mammal Collections,amnh,mammals,m-97316,urn:catalog:AMNH:Mammals:M-97316,8991d711-7b11-485f-9b54-59cebac11c05,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Saguinus midas; Saguinus midas,Male,olalla brothers,2014-10-10T16:28:19Z,2021-01-08T22:37:28Z
0000S1064,amnh:mammals:m-133606,AMNH Mammal Collections,amnh,mammals,m-133606,urn:catalog:AMNH:Mammals:M-133606,3e88773d-d563-4bc8-b995-9ad799d8da2d,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Sapajus apella; Cebus apella,Male,r. m. gilmore,2014-10-10T19:05:48Z,2021-01-08T22:37:33Z
0000S1062,amnh:mammals:m-207726,AMNH Mammal Collections,amnh,mammals,m-207726,urn:catalog:AMNH:Mammals:M-207726,a32e0a87-a9f1-41c7-8ef6-be17448fffea,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Saguinus midas; Saguinus midas,,,2014-10-09T18:09:57Z,2021-01-08T22:37:09Z
0000S1061,sbu:NC01,Anatomical Sciences Collection,sbu,,NC01,,,,Biological Specimen,Yes,Cebuella pygmaea; Callithrix pygmaea,,,2014-10-09T17:25:50Z,2021-01-08T22:37:07Z
0000S1060,amnh:mammals:m-133698,AMNH Mammal Collections,amnh,mammals,m-133698,urn:catalog:AMNH:Mammals:M-133698,f0fbe63c-0453-4728-97e5-40df2b482465,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Callithrix jacchus penicillata; Callithrix jacchus penicillata,Female,r. m. gilmore,2014-10-08T20:14:50Z,2021-01-08T22:37:05Z
0000S1056,mcz:mamm:23169,MCZ Mammalogy,mcz,mamm,23169,MCZ:Mamm:23169,f29995b7-31dd-4ef6-b51f-fef97d894e0f,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Mandrillus leucophaeus; Mandrillus leucophaeus,Male,george w. schwab,2014-10-08T17:51:36Z,2021-01-08T22:36:49Z
0000S1055,mcz:mamm:23168,MCZ Mammalogy,mcz,mamm,23168,MCZ:Mamm:23168,f584c4ac-ed7e-469f-9b31-b7c077d62a78,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Mandrillus leucophaeus; Mandrillus leucophaeus,Male,george w. schwab,2014-10-08T17:26:57Z,2021-01-08T22:36:45Z
0000S1054,mcz:mamm:20085,MCZ Mammalogy,mcz,mamm,20085,MCZ:Mamm:20085,1dc49098-5800-4b85-84c9-5233fbcdd052,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Mandrillus leucophaeus; Mandrillus leucophaeus,Male,george w. schwab,2014-10-08T17:17:30Z,2021-01-08T22:36:41Z
0000S1053,mcz:mamm:19986,MCZ Mammalogy,mcz,mamm,19986,MCZ:Mamm:19986,0616253d-8f3d-49c3-adea-34f7a2edd028,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Mandrillus leucophaeus; Mandrillus leucophaeus,Male,george w. schwab,2014-10-08T17:09:17Z,2021-01-08T22:36:37Z
0000S1052,mcz:mamm:bom-7098,MCZ Mammalogy,mcz,mamm,bom-7098,MCZ:Mamm:BOM-7098,152cfeb2-b911-43d1-afee-98d7ed1ab56e,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca sylvanus; Macaca sylvanus,,jardin des plantes of paris,2014-10-08T17:05:09Z,2021-01-08T22:36:34Z
0000S1051,mcz:mamm:bom-7072,MCZ Mammalogy,mcz,mamm,bom-7072,MCZ:Mamm:BOM-7072,91328e2a-55f1-4a74-83c9-69075b733c4c,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca sylvanus; Macaca sylvanus,,[no agent data],2014-10-08T17:00:04Z,2021-01-08T22:36:28Z
0000S1050,mcz:mamm:61414,MCZ Mammalogy,mcz,mamm,61414,MCZ:Mamm:61414,1c65815e-0591-4696-bcd2-2258c951ed1b,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca mulatta; Macaca mulatta,Male,[no agent data],2014-10-08T16:55:20Z,2021-01-08T22:36:25Z
0000S1049,mcz:mamm:26475,MCZ Mammalogy,mcz,mamm,26475,MCZ:Mamm:26475,90d70978-92e2-4430-a360-8f284d124641,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca mulatta; Macaca mulatta,Male,asiatic zoological expedition,2014-10-08T16:51:33Z,2021-01-08T22:36:24Z
0000S1048,mcz:mamm:30384,MCZ Mammalogy,mcz,mamm,30384,MCZ:Mamm:30384,0ddac464-8fe8-4026-aa16-613c96acd3e5,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca mulatta; Macaca mulatta,,[no agent data],2014-10-08T16:47:31Z,2021-01-08T22:36:23Z
0000S1045,mcz:mamm:37709,MCZ Mammalogy,mcz,mamm,37709,MCZ:Mamm:37709,3b52827d-721c-4cb1-acfd-d59caca0f56a,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fuscata; Macaca fuscata,Male,[no agent data],2014-10-08T16:30:49Z,2021-01-08T22:36:10Z
0000S1047,mcz:mamm:6367,MCZ Mammalogy,mcz,mamm,6367,MCZ:Mamm:6367,41960fcc-72be-4783-aa14-a218f1752f73,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca mulatta; Macaca mulatta,,henry augustus ward,2014-10-08T16:42:50Z,2021-01-08T22:36:16Z
0000S1046,mcz:mamm:61273,MCZ Mammalogy,mcz,mamm,61273,MCZ:Mamm:61273,d201d6a7-8638-430e-8097-32f632c93ec5,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fuscata; Macaca fuscata,Male,[no agent data],2014-10-08T16:36:15Z,2021-01-08T22:36:13Z
0000S1042,mcz:mamm:41167,MCZ Mammalogy,mcz,mamm,41167,MCZ:Mamm:41167,8a834d25-1e90-4b6e-9056-2628617d2cf1,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Male,cremer-jansen,2014-10-07T21:14:09Z,2021-01-08T22:36:02Z
0000S1041,mcz:mamm:37781,MCZ Mammalogy,mcz,mamm,37781,MCZ:Mamm:37781,14541c62-b0f0-4776-aeba-50b8ef08f3fb,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,"john a. griswold, jr.",2014-10-07T21:09:03Z,2021-01-08T22:35:59Z
0000S1040,mcz:mamm:36030,MCZ Mammalogy,mcz,mamm,36030,MCZ:Mamm:36030,bd295947-1bd9-475e-818d-27ef01031af7,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,barbara lawrence,2014-10-07T21:04:10Z,2021-01-08T22:35:51Z
0000S1039,mcz:mamm:35938,MCZ Mammalogy,mcz,mamm,35938,MCZ:Mamm:35938,0914c56b-128e-4765-9593-5eff52886aba,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,barbara lawrence,2014-10-07T20:59:23Z,2021-01-08T22:35:50Z
0000S1038,mcz:mamm:35937,MCZ Mammalogy,mcz,mamm,35937,MCZ:Mamm:35937,9a41e383-6ca7-4311-a959-4947dc25d366,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,barbara lawrence,2014-10-07T20:54:04Z,2021-01-08T22:35:46Z
0000S1037,mcz:mamm:35765,MCZ Mammalogy,mcz,mamm,35765,MCZ:Mamm:35765,bbcaa0d0-5112-442b-a2cb-559477113546,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,"sherwood l. washburn, adolph hans schultz",2014-10-07T20:49:51Z,2021-01-08T22:35:46Z
0000S1036,mcz:mamm:35058,MCZ Mammalogy,mcz,mamm,35058,MCZ:Mamm:35058,866efb43-cfc1-4d82-9692-af7dd71988e1,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Male,barbara lawrence,2014-10-07T20:43:31Z,2021-01-08T22:35:47Z
0000S1035,mcz:mamm:23813,MCZ Mammalogy,mcz,mamm,23813,MCZ:Mamm:23813,990fc4ed-0650-45b4-8260-46c48a3e8ae2,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,carl j. aagaard,2014-10-07T20:39:08Z,2021-01-08T22:35:43Z
0000S1034,mcz:mamm:23812,MCZ Mammalogy,mcz,mamm,23812,MCZ:Mamm:23812,399c1025-e80e-43a8-b4bf-cb1ee0e5677d,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Male,carl j. aagaard,2014-10-07T20:34:10Z,2021-01-08T22:35:41Z
0000S1033,mcz:mamm:22277,MCZ Mammalogy,mcz,mamm,22277,MCZ:Mamm:22277,ea743b6d-6f60-452a-82f1-d1c066e7ef4c,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,,eric g. mjöberg,2014-10-07T20:27:22Z,2021-01-08T22:35:41Z
0000S1032,mcz:mamm:12758,MCZ Mammalogy,mcz,mamm,12758,MCZ:Mamm:12758,082e17a7-7b29-42c0-bddd-38911fbedbf7,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,Female,[no agent data],2014-10-07T20:14:57Z,2021-01-08T22:35:30Z
0000S1031,mcz:mamm:bom-8461,MCZ Mammalogy,mcz,mamm,bom-8461,MCZ:Mamm:BOM-8461,346b7026-fcaf-414b-a06d-ab67b48ae752,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Macaca fascicularis; Macaca fascicularis,,robert tracy jackson,2014-10-07T20:06:32Z,2021-01-08T22:35:20Z
0000S1030,mcz:mamm:41493,MCZ Mammalogy,mcz,mamm,41493,MCZ:Mamm:41493,ad5ffb37-6d8c-4444-92de-bf09543e0c2e,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T20:00:02Z,2021-01-08T22:35:18Z
0000S1029,mcz:mamm:41469,MCZ Mammalogy,mcz,mamm,41469,MCZ:Mamm:41469,1935c603-e68f-4ed6-b060-79838f51d3e1,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:54:21Z,2021-01-08T22:35:14Z
0000S1028,mcz:mamm:41463,MCZ Mammalogy,mcz,mamm,41463,MCZ:Mamm:41463,5a91d390-500b-4f32-bf7c-4669cfbbd9da,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:48:53Z,2021-01-08T22:35:14Z
0000S1027,mcz:mamm:41460,MCZ Mammalogy,mcz,mamm,41460,MCZ:Mamm:41460,4b269ff2-260a-47b6-8a16-f52c3bc36a90,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:42:57Z,2021-01-08T22:35:13Z
0000S1026,mcz:mamm:41458,MCZ Mammalogy,mcz,mamm,41458,MCZ:Mamm:41458,9b8082df-a42f-4849-bab0-c4db068a1697,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,kawa,2014-10-07T19:36:47Z,2021-01-08T22:35:02Z
0000S1025,mcz:mamm:41457,MCZ Mammalogy,mcz,mamm,41457,MCZ:Mamm:41457,3f565436-2bfb-4151-9d74-efecf1d97ed9,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,kawa,2014-10-07T19:34:33Z,2021-01-08T22:34:56Z
0000S1024,mcz:mamm:41455,MCZ Mammalogy,mcz,mamm,41455,MCZ:Mamm:41455,fc51fb5e-2708-418e-a874-6fcfbd33ac38,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:29:09Z,2021-01-08T22:34:45Z
0000S1023,mcz:mamm:41454,MCZ Mammalogy,mcz,mamm,41454,MCZ:Mamm:41454,bfdea846-bdb0-4152-bedd-627731376c21,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:22:11Z,2021-01-08T22:34:41Z
0000S1021,mcz:mamm:41436,MCZ Mammalogy,mcz,mamm,41436,MCZ:Mamm:41436,58a0889e-c9f5-4f62-b67d-e647dc6a63c3,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:16:52Z,2021-01-08T22:34:27Z
0000S1022,mcz:mamm:41452,MCZ Mammalogy,mcz,mamm,41452,MCZ:Mamm:41452,a9bef9f5-ec93-454a-b56a-172aa25765d2,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:18:32Z,2021-01-08T22:34:41Z
0000S1020,mcz:mamm:41449,MCZ Mammalogy,mcz,mamm,41449,MCZ:Mamm:41449,89c2ec29-81e8-448f-854c-8236307f6bf0,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-10-07T19:06:29Z,2021-01-08T22:34:25Z
0000S1016,amnh:mammals:m-211585,AMNH Mammal Collections,amnh,mammals,m-211585,urn:catalog:AMNH:Mammals:M-211585,e3176c71-f808-4271-865f-d7cfc8c81a81,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Alouatta caraya; Alouatta caraya,Female,a. ximenez,2014-10-03T17:42:39Z,2021-01-08T22:34:19Z
0000S1017,mcz:mamm:41424,MCZ Mammalogy,mcz,mamm,41424,MCZ:Mamm:41424,5370b2c7-67fe-4211-8351-7059b788a20d,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,"john a. griswold, jr.",2014-10-07T18:48:10Z,2021-01-08T22:34:19Z
0000S1015,amnh:mammals:m-211513,AMNH Mammal Collections,amnh,mammals,m-211513,urn:catalog:AMNH:Mammals:M-211513,e879b519-4d57-4449-a83c-034942c44355,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Alouatta caraya; Alouatta caraya,Male,d. e. anez,2014-10-03T17:09:17Z,2021-01-08T22:34:09Z
0000S1014,amnh:mammals:m-215056,AMNH Mammal Collections,amnh,mammals,m-215056,urn:catalog:AMNH:Mammals:M-215056,2c78c835-9cf7-4b17-906a-a8632256be04,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Aotus trivirgatus; Aotus trivirgatus,Female,d. e. anez,2014-10-03T16:34:42Z,2021-01-08T22:34:05Z
0000S1012,amnh:mammals:m-211482,AMNH Mammal Collections,amnh,mammals,m-211482,urn:catalog:AMNH:Mammals:M-211482,06579c07-69da-4061-b1bf-926046de2538,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Aotus infulatus; Aotus infulatus,,d. e. anez,2014-10-03T14:43:48Z,2021-01-08T22:34:01Z
0000S1013,amnh:mammals:m-201647,AMNH Mammal Collections,amnh,mammals,m-201647,urn:catalog:AMNH:Mammals:M-201647,fa29127d-19a2-4363-8b21-5ebfb690ae6f,cb790bee-26da-40ed-94e0-d179618f9bd4,Biological Specimen,Yes,Aotus trivirgatus; Aotus trivirgatus,,,2014-10-03T16:10:26Z,2021-01-08T22:34:02Z
0000S1009,mcz:mamm:41421,MCZ Mammalogy,mcz,mamm,41421,MCZ:Mamm:41421,3e7fc5ca-0d98-4b37-8488-d7b3197d3bf3,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-09-08T00:28:43Z,2021-01-08T22:33:55Z
0000S1007,mcz:mamm:41416,MCZ Mammalogy,mcz,mamm,41416,MCZ:Mamm:41416,1cfcda7f-87fa-482f-907d-a16082f77376,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,sherwood l. washburn,2014-09-08T00:16:33Z,2021-01-08T22:33:46Z
0000S1008,mcz:mamm:41418,MCZ Mammalogy,mcz,mamm,41418,MCZ:Mamm:41418,a48ac43d-4c10-47d2-a6f2-33ac29cfa465,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-09-08T00:23:08Z,2021-01-08T22:33:51Z
0000S1006,mcz:mamm:41414,MCZ Mammalogy,mcz,mamm,41414,MCZ:Mamm:41414,d6aedfb2-874d-42f1-acbb-832eb2296938,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-09-08T00:08:44Z,2021-01-08T22:33:46Z
0000S1005,mcz:mamm:41412,MCZ Mammalogy,mcz,mamm,41412,MCZ:Mamm:41412,f9b31135-cdf3-42c1-a724-4a202b2bffe7,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,native,2014-09-08T00:01:42Z,2021-01-08T22:33:40Z
0000S1002,mcz:mamm:49006,MCZ Mammalogy,mcz,mamm,49006,MCZ:Mamm:49006,2525e7fa-badf-491d-a79c-5d9c609e503b,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,silas e. johnson,2014-09-07T19:22:29Z,2021-01-08T22:33:31Z
0000S1004,mcz:mamm:41411,MCZ Mammalogy,mcz,mamm,41411,MCZ:Mamm:41411,29ce1a8f-7951-470b-bc31-e3a701f466cd,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Hylobates lar; Hylobates lar,Female,"john a. griswold, jr.",2014-09-07T23:54:04Z,2021-01-08T22:33:31Z
0000S1001,mcz:mamm:46325,MCZ Mammalogy,mcz,mamm,46325,MCZ:Mamm:46325,18a19efc-a636-4eac-bea8-7f44f6faa9ec,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,grandidier collection,2014-09-07T19:07:13Z,2021-01-08T22:33:22Z
0000S1000,mcz:mamm:38326,MCZ Mammalogy,mcz,mamm,38326,MCZ:Mamm:38326,59e03c19-c1cf-448c-bb99-34d0c0af10b3,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,silas e. johnson,2014-09-07T18:55:13Z,2021-01-08T22:33:22Z
00000S999,mcz:mamm:37266,MCZ Mammalogy,mcz,mamm,37266,MCZ:Mamm:37266,f46eb222-a7cc-4126-912d-bc1da3995c37,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,silas e. johnson,2014-09-07T18:47:57Z,2021-01-08T22:33:18Z
00000S998,mcz:mamm:37265,MCZ Mammalogy,mcz,mamm,37265,MCZ:Mamm:37265,03fa9ae0-9a82-4831-8f31-e41fe874158a,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,silas e. johnson,2014-09-07T18:35:49Z,2021-01-08T22:33:16Z
00000S997,mcz:mamm:37264,MCZ Mammalogy,mcz,mamm,37264,MCZ:Mamm:37264,d8e327bd-8636-431f-a0c9-566f2c835404,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,silas e. johnson,2014-09-07T18:28:06Z,2021-01-08T22:33:06Z
00000S995,mcz:mamm:26850,MCZ Mammalogy,mcz,mamm,26850,MCZ:Mamm:26850,0bf90402-fc40-4dad-b040-a2a4d2371c7a,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,finley mcc grissett,2014-09-05T17:04:25Z,2021-01-08T22:33:07Z
00000S994,mcz:mamm:20089,MCZ Mammalogy,mcz,mamm,20089,MCZ:Mamm:20089,d51998cb-c2ba-4258-9e86-eff2c6592179,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,[no agent data],2014-09-05T16:56:15Z,2021-01-08T22:33:03Z
00000S993,mcz:mamm:14750,MCZ Mammalogy,mcz,mamm,14750,MCZ:Mamm:14750,25cacadf-959a-41f9-b11c-f79b2f0be4e0,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Gorilla gorilla gorilla; Gorilla gorilla gorilla,Female,george w. schwab,2014-09-05T13:24:35Z,2021-01-08T22:33:00Z
00000S991,mcz:mamm:44268,MCZ Mammalogy,mcz,mamm,44268,MCZ:Mamm:44268,42d148b7-ee2b-44c5-b148-97541f45553e,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:40:53Z,2021-01-08T22:32:57Z
00000S992,mcz:mamm:44274,MCZ Mammalogy,mcz,mamm,44274,MCZ:Mamm:44274,befa966b-543d-40be-ac15-821c1b59816c,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:45:03Z,2021-01-08T22:32:59Z
00000S990,mcz:mamm:44264,MCZ Mammalogy,mcz,mamm,44264,MCZ:Mamm:44264,fef42bf2-fcfe-4080-ad69-f22c3d8a831a,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:36:37Z,2021-01-08T22:32:50Z
00000S987,mcz:mamm:39375,MCZ Mammalogy,mcz,mamm,39375,MCZ:Mamm:39375,e5fb4d5d-18d1-422e-889d-31115c2ca08b,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:18:38Z,2021-01-08T22:32:45Z
00000S989,mcz:mamm:39390,MCZ Mammalogy,mcz,mamm,39390,MCZ:Mamm:39390,87ff096f-c6e4-4358-8bea-bdee7a3300c3,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:32:28Z,2021-01-08T22:32:48Z
00000S988,mcz:mamm:39389,MCZ Mammalogy,mcz,mamm,39389,MCZ:Mamm:39389,a4ff9db2-b214-4d06-aefc-baba203f1989,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:28:49Z,2021-01-08T22:32:47Z
00000S986,mcz:mamm:32003,MCZ Mammalogy,mcz,mamm,32003,MCZ:Mamm:32003,673f4ba9-7c3e-4836-99c6-77068967157b,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:14:15Z,2021-01-08T22:32:37Z
00000S985,mcz:mamm:31986,MCZ Mammalogy,mcz,mamm,31986,MCZ:Mamm:31986,a93f3f46-2e47-44c7-8ed6-5a4545620787,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:06:12Z,2021-01-08T22:32:29Z
00000S984,mcz:mamm:26832,MCZ Mammalogy,mcz,mamm,26832,MCZ:Mamm:26832,7c34f6ee-e910-4115-b9b0-8e7670bcdf79,271a9ce9-c6d3-4b63-a722-cb0adc48863f,Biological Specimen,Yes,Cercopithecus mitis; Cercopithecus mitis,Female,arthur loveridge,2014-09-03T00:01:15Z,2021-01-08T22:32:29Z
